API Number,Job End Date (File A),FirstProdDate (File B),ENVWellStatus,API14,api10,state,refrac_date,first_prod_dt,well_age_yrs,job_year,refrac_seq,well_n_refracs,is_injector,lat,lon,operator,county,tvd_ft,frac_water_bbl,dist_nearest_ft,n_offsets_660ft,n_offsets_1320ft,n_offsets_2640ft,n_offsets_2640ft_pre_refrac,known_injector_within_radius,incremental_oil_12mo,relative_uplift,success_flag,label_status,months_on_prod_at_refrac,cum_oil_at_refrac,cum_water_at_refrac,cum_gas_at_refrac,last6_oil_rate,last12_oil_rate,ip30_oil,ip90_oil,peak_oil,months_to_peak,underperf_ratio,pre_arps_Di,pre_arps_b,water_cut_at_refrac,gor_at_refrac,TVD_FT,MD_FT,PlugbackMeasuredDepth_FT,PlugbackTrueVerticalDepth_FT,NumberOfStrings,PerfInterval_FT,UpperPerf_FT,LowerPerf_FT,LateralLength_FT,FracStages,AverageStageSpacing_FT,Proppant_LBS,ProppantIntensity_LBSPerFT,ProppantLoading_LBSPerGAL,TotalFluidPumped_BBL,FluidIntensity_BBLPerFT,TotalWaterPumped_GAL,WaterIntensity_GALPerFT,AcidVolume_BBL,Bottom_Hole_Temp_DEGF,Biocide_LBS,Breaker_LBS,Buffer_LBS,ClayControl_LBS,CrossLinker_LBS,FrictionReducer_LBS,GellingAgent_LBS,IronControl_LBS,ScaleInhibitor_LBS,Surfactant_LBS,Energizer_LBS,Diverter_LBS,OilTestRate_BBLPerDAY,TestRate_BOEPerDAY,GasTestRate_MCFPerDAY,WaterTestRate_BBLPerDAY,FlowingTubingPressure_PSI,ChokeSize_64IN,First3MonthOil_BBL,First12MonthOil_BBL,First3MonthProd_BOE,First12MonthProd_BOE,WHLiquids_PCT,GOR_ScfPerBbl,ENVProppantType,ENVProppantBrand,ENVProducingMethod,ENVWellboreStatus,InjectorWellClass,Formation,Field,ENVBasin,ENVPlay,ENVSubPlay,ENVInterval,ENVRegion,orig_proppant_lbs,orig_fluid_bbl,orig_frac_stages,orig_proppant_intensity,n_formation_tops,shallowest_top_ft,deepest_top_ft,formation_column_ft
42165365850000,2012-10-15 00:00:00,2006-10-01,PRODUCING,42165365850000,4216536585,TX,2012-10-15 00:00:00,2006-10-01,6.039698836413415,2012,1,1,False,32.87120492188861,-102.90939186504364,XTO Energy/ExxonMobil,Gaines,,,527.0747375552371,2.0,5.0,24.0,20.0,0.0,8408.925789086405,5.73959034050756,0.0,ok,73.0,50220.0,1377473.0,0.0,104.5,133.08333333333334,2455.0,2052.0,2455.0,0.0,0.0648554256010396,0.1341740064382195,1.1999999999984077,0.9745896656534956,0.0,8191.0,8191.0,7390.0,7390.0,2.0,720.0,7294.0,8014.0,,2.0,,148495.0,206.0,1.74,2036.0,3.0,85499.0,119.0,,,,,,,,,,,,,,,37.0,37.0,,836.0,,,6155.0,16227.0,6155.0,16227.0,100.0,20.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,148495.0,2036.0,2.0,206.0,3.0,6343.0,7284.0,941.0
42165366900000,2011-05-07 00:00:00,2007-05-01,PRODUCING,42165366900000,4216536690,TX,2011-05-07 00:00:00,2007-05-01,4.016427104722792,2011,1,1,False,32.889405433765575,-102.9152101258988,XTO Energy/ExxonMobil,Gaines,,,589.4638638993946,3.0,8.0,27.0,0.0,0.0,5515.516252664079,1.2201163771276835,0.0,ok,49.0,36161.0,461061.0,17246.0,316.3333333333333,403.0,1068.0,1220.0,1342.0,6.0,0.330327868852459,0.0686194114652092,1.001056120263537e-06,0.9383065171461076,896.2065331928345,8738.0,8738.0,8156.0,8156.0,2.0,995.0,7349.0,8344.0,,2.0,,151750.0,153.0,1.86,1938.0,2.0,81399.0,82.0,,,,,,,,,,,,,,,42.0,44.0,10.0,359.0,,,3659.0,14306.0,4182.0,15970.0,83.0,1257.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,151750.0,1938.0,2.0,153.0,3.0,6267.0,7333.0,1066.0
42165366910000,2011-12-21 00:00:00,2008-02-01,PRODUCING,42165366910000,4216536691,TX,2011-12-21 00:00:00,2008-02-01,3.885010266940452,2011,1,1,False,32.87298885528234,-102.91502503524414,XTO Energy/ExxonMobil,Gaines,,,716.9386166277945,0.0,5.0,17.0,10.0,0.0,2319.7432616519004,0.8792712354084118,0.0,ok,47.0,28026.0,772283.0,0.0,192.5,236.83333333333331,831.0,873.6666666666666,939.0,3.0,0.2710797405570393,0.1143544727454915,1.1999999999999305,0.9723287014853856,0.0,8210.0,8210.0,7070.0,7070.0,2.0,248.0,7340.0,7588.0,,1.0,,157300.0,634.0,2.11,1771.0,7.0,74389.0,300.0,,,,,,,,,,,,,,,29.0,29.0,,969.0,,,2620.0,10276.0,2620.0,10276.0,100.0,29.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,157300.0,1771.0,1.0,634.0,3.0,6315.0,7272.0,957.0
42165366930000,2011-08-22 00:00:00,2007-04-01,PRODUCING,42165366930000,4216536693,TX,2011-08-22 00:00:00,2007-04-01,4.39151266255989,2011,1,1,False,32.89303535515418,-102.91132803385386,XTO Energy/ExxonMobil,Gaines,,,893.3082151016491,0.0,5.0,29.0,4.0,0.0,7617.002190304499,6.347513411076401,0.0,ok,53.0,9657.0,222872.0,23401.0,109.66666666666669,100.0,283.0,275.0,427.0,52.0,0.3636363636363636,1.0000000000000002e-06,1.195392759910722,0.9540631108628874,3328.267477203648,8732.0,8732.0,8180.0,8180.0,2.0,1000.0,7375.0,8375.0,,1.0,,145045.0,514.0,,,,,,,,,,,,,,,,,,,,9.0,9.0,,168.0,,,825.0,3351.0,1334.0,5155.0,70.0,2632.0,,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,,,,,3.0,6266.0,7342.0,1076.0
42165366940000,2011-11-04 00:00:00,2007-04-01,PRODUCING,42165366940000,4216536694,TX,2011-11-04 00:00:00,2007-04-01,4.594113620807666,2011,1,1,False,32.896936283874616,-102.90359683321417,XTO Energy/ExxonMobil,Gaines,,,702.5310361193441,0.0,4.0,22.0,3.0,0.0,2772.00244326385,1.6078923270122094,0.0,ok,56.0,13352.0,117347.0,22926.0,154.16666666666666,143.66666666666666,376.0,346.0,397.0,9.0,0.4152215799614643,1.000000000000041e-06,1.195312504530584,0.9181633194727064,4616.216216216216,8724.0,8724.0,8230.0,8230.0,2.0,902.0,7410.0,8312.0,,2.0,,123250.0,137.0,1.49,1970.0,2.0,82749.0,92.0,,,,,,,,,,,,,,,11.0,13.0,10.0,86.0,,,1039.0,4235.0,1548.0,5997.0,69.0,2757.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,123250.0,1970.0,2.0,137.0,3.0,6269.0,7376.0,1107.0
42165366950000,2012-04-17 00:00:00,2008-02-01,PRODUCING,42165366950000,4216536695,TX,2012-04-17 00:00:00,2008-02-01,4.20807665982204,2012,1,1,False,32.857830211380616,-102.92391521040814,XTO Energy/ExxonMobil,Gaines,,,653.9650079791791,1.0,6.0,12.0,7.0,0.0,7476.004588767368,0.99177621912944,0.0,ok,51.0,57897.0,216015.0,0.0,592.3333333333334,640.0,2148.0,2258.6666666666665,2428.0,3.0,0.2833530106257379,0.0203859928323058,0.8106600567576691,0.8899588197046165,0.0,8000.0,8000.0,7790.0,7790.0,2.0,271.0,7402.0,7673.0,,1.0,,175750.0,649.0,2.27,1845.0,7.0,77499.0,286.0,,,,,,,,,,,,,,,75.0,75.0,,177.0,,,6776.0,23731.0,6776.0,23731.0,100.0,13.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,175750.0,1845.0,1.0,649.0,3.0,6345.0,7336.0,991.0
42165366960000,2011-10-19 00:00:00,2007-08-01,PRODUCING,42165366960000,4216536696,TX,2011-10-19 00:00:00,2007-08-01,4.216290212183436,2011,1,1,False,32.88553848573272,-102.92792946919177,XTO Energy/ExxonMobil,Gaines,,,701.6350077641071,0.0,6.0,25.0,6.0,0.0,23001.48290726296,17.511369311025582,1.0,ok,51.0,10163.0,106825.0,0.0,96.5,115.91666666666669,359.0,340.3333333333333,367.0,5.0,0.3405974534769834,0.0832421777764598,1.1999999999999995,0.9480064655172412,0.0,8723.0,8723.0,7000.0,7000.0,2.0,283.0,7392.0,7675.0,,1.0,,152000.0,537.0,1.75,2071.0,7.0,86999.0,307.0,,,,,,,,,,,,,,,11.0,11.0,,85.0,,,1021.0,3938.0,1021.0,3938.0,100.0,26.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,152000.0,2071.0,1.0,537.0,3.0,6317.0,7353.0,1036.0
42165366970000,2011-08-31 00:00:00,2008-01-01,PRODUCING,42165366970000,4216536697,TX,2011-08-31 00:00:00,2008-01-01,3.663244353182752,2011,1,1,False,32.882262385605976,-102.97753486915796,XTO Energy/ExxonMobil,Gaines,,,2086.9957859830142,0.0,0.0,1.0,0.0,0.0,7808.379702296241,4.7974209422875065,0.0,ok,44.0,15444.0,200124.0,0.0,111.66666666666669,142.91666666666666,778.0,771.6666666666666,809.0,4.0,0.1852051835853131,0.0541549764969992,1.0110363552552445e-06,0.9692364204049772,0.0,8752.0,8752.0,8587.0,8587.0,2.0,259.0,7401.0,7660.0,,1.0,,176090.0,680.0,2.27,1843.0,7.0,77414.0,299.0,,,,,,,,,,,,,,,25.0,25.0,,175.0,,,2315.0,8231.0,2315.0,8231.0,99.0,44.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,176090.0,1843.0,1.0,680.0,3.0,6336.0,7319.0,983.0
42165366980000,2011-06-08 00:00:00,2008-02-01,PRODUCING,42165366980000,4216536698,TX,2011-06-08 00:00:00,2008-02-01,3.34839151266256,2011,1,1,False,32.89265041955135,-102.8965926107718,XTO Energy/ExxonMobil,Gaines,,,659.7381598408946,1.0,7.0,23.0,4.0,0.0,6283.000389998618,104.71735382703154,0.0,ok,41.0,5922.0,219751.0,8560.0,56.0,28.0,407.0,362.0,407.0,0.0,0.0773480662983425,1.0000000000001503e-06,1.0000000289776211e-06,0.9530791788856304,1675.595238095238,8750.0,8750.0,7178.0,7178.0,2.0,1147.0,7341.0,8488.0,,3.0,,169750.0,148.0,2.19,1845.0,2.0,77499.0,68.0,,,,,,,,,,,,,,,11.0,13.0,10.0,987.0,,,1086.0,3985.0,1393.0,4889.0,61.0,3812.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,169750.0,1845.0,3.0,148.0,3.0,6313.0,7296.0,983.0
42165367030000,2011-11-18 00:00:00,2007-07-01,PRODUCING,42165367030000,4216536703,TX,2011-11-18 00:00:00,2007-07-01,4.383299110198494,2011,1,1,False,32.90035323753047,-102.8924795332602,XTO Energy/ExxonMobil,Gaines,,,658.6281521467515,1.0,7.0,26.0,1.0,0.0,13554.004707415032,5.051818296094082,0.0,ok,53.0,25621.0,66975.0,22919.0,246.33333333333331,223.58333333333331,717.0,939.3333333333334,1086.0,4.0,0.2380234208658623,1.0000023326882426e-06,0.0060009949993677,0.7491088100492276,2253.0446549391067,8685.0,8685.0,8150.0,8150.0,2.0,1039.0,7305.0,8344.0,,2.0,,177000.0,170.0,1.79,2357.0,2.0,98999.0,95.0,,,,,,,,,,,,,,,34.0,34.0,,66.0,,,2817.0,9846.0,3354.0,11446.0,82.0,1320.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,177000.0,2357.0,2.0,170.0,3.0,6271.0,7281.0,1010.0
42165367040000,2011-04-27 00:00:00,2007-07-01,PRODUCING,42165367040000,4216536704,TX,2011-04-27 00:00:00,2007-07-01,3.822039698836413,2011,1,1,False,32.86755398533416,-102.91755707932911,XTO Energy/ExxonMobil,Gaines,,,751.3596837347919,0.0,2.0,17.0,1.0,0.0,23267.35427240878,5.077275367877677,1.0,ok,46.0,32338.0,1112882.0,0.0,353.0,394.4166666666667,1146.0,1329.3333333333333,1470.0,4.0,0.2967026078234704,0.0323603260621502,1.0336658440239347e-06,0.9752112544182018,0.0,8392.0,8392.0,8160.0,8160.0,2.0,885.0,7413.0,8298.0,,2.0,,139835.0,462.0,,1655.0,2.0,69499.0,79.0,,,,,,,,,,,,,,,46.0,46.0,,1299.0,,,3988.0,14276.0,3988.0,14276.0,98.0,94.0,,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,,1655.0,2.0,,3.0,6334.0,7328.0,994.0
42165367050000,2011-11-23 00:00:00,2007-07-01,PRODUCING,42165367050000,4216536705,TX,2011-11-23 00:00:00,2007-07-01,4.396988364134154,2011,1,1,False,32.8877154471469,-102.9232873478922,XTO Energy/ExxonMobil,Gaines,,,637.3504972356686,1.0,8.0,29.0,8.0,0.0,8352.212638168954,1.4757113835221645,0.0,ok,53.0,59384.0,52145.0,0.0,473.6666666666667,474.75,2285.0,2347.333333333333,2438.0,1.0,0.202250781028117,0.0068323706183117,1.1999999999978042,0.4428543422858263,0.0,8730.0,8730.0,8610.0,8610.0,2.0,314.0,7336.0,7650.0,,1.0,,169750.0,541.0,2.34,1726.0,5.0,72499.0,231.0,,,,,,,,,,,,,,,77.0,77.0,,55.0,,,7042.0,25538.0,7042.0,25538.0,100.0,13.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,169750.0,1726.0,1.0,541.0,3.0,6295.0,7324.0,1029.0
42165367060000,2012-09-17 00:00:00,2007-06-01,PRODUCING,42165367060000,4216536706,TX,2012-09-17 00:00:00,2007-06-01,5.297741273100616,2012,1,1,False,32.86441908249749,-102.91303993400354,XTO Energy/ExxonMobil,Gaines,,,690.0479755556881,0.0,6.0,21.0,14.0,0.0,19.26278152526902,0.0037318407950571,0.0,ok,64.0,49047.0,1306503.0,0.0,397.6666666666667,447.0833333333333,1199.0,1466.0,1629.0,5.0,0.3049681673487949,0.0497533750038765,1.199999999999972,0.9728280056029428,0.0,8738.0,8738.0,8230.0,8230.0,2.0,984.0,7335.0,8319.0,,2.0,,152000.0,154.0,1.54,2357.0,2.0,98999.0,101.0,,,,,,,,,,,,,,,51.0,51.0,,831.0,,,4398.0,16444.0,4398.0,16444.0,100.0,21.0,SAND ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,152000.0,2357.0,2.0,154.0,3.0,6325.0,7326.0,1001.0
42165367160000,2012-03-12 00:00:00,2007-05-01,PRODUCING,42165367160000,4216536716,TX,2012-03-12 00:00:00,2007-05-01,4.865160848733744,2012,1,1,False,32.86560308993584,-102.90281564807974,XTO Energy/ExxonMobil,Gaines,,,450.88631746648304,2.0,7.0,22.0,6.0,0.0,6704.829362208568,3.4363111213060757,0.0,ok,59.0,34745.0,371187.0,0.0,152.66666666666666,166.83333333333334,871.0,1030.6666666666667,1150.0,6.0,0.1618693402328589,0.0293547481738879,1.1999999999996287,0.9698664385814856,0.0,8734.0,8734.0,7000.0,7000.0,2.0,796.0,7369.0,8165.0,,3.0,,132000.0,166.0,1.55,2026.0,3.0,85089.0,107.0,,,,,,,,,,,,,,,36.0,36.0,,330.0,,,3093.0,12167.0,3093.0,12167.0,99.0,30.0,SAND ONLY,,PUMPING,PRODUCING,II,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,132000.0,2026.0,3.0,166.0,3.0,6346.0,7372.0,1026.0
42165368450000,2012-03-26 00:00:00,2008-04-01,PRODUCING,42165368450000,4216536845,TX,2012-03-26 00:00:00,2008-04-01,3.983572895277208,2012,1,1,False,32.889461439452056,-102.91328707124168,XTO Energy/ExxonMobil,Gaines,,,532.2143216592558,2.0,7.0,28.0,12.0,0.0,3319.665943837799,2.9085839732149585,0.0,ok,48.0,11060.0,101836.0,18641.0,87.66666666666667,98.75,371.0,392.0,421.0,1.0,0.2519132653061224,0.0473108532884217,1.199999999999997,0.9527105996583656,3456.2737642585557,7743.0,7744.0,,8009.0,2.0,218.0,7468.0,7686.0,,1.0,,169750.0,779.0,2.19,1845.0,8.0,77499.0,355.0,,,,,,,,,,,,,,,13.0,15.0,10.0,78.0,,,1176.0,4434.0,1492.0,5395.0,70.0,2625.0,SAND + RESIN,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,169750.0,1845.0,1.0,779.0,5.0,3690.0,7336.0,3646.0
42165368560000,2011-05-11 00:00:00,2008-05-01,PRODUCING,42165368560000,4216536856,TX,2011-05-11 00:00:00,2008-05-01,3.025325119780972,2011,1,1,False,32.89482629457044,-102.91530115670405,XTO Energy/ExxonMobil,Gaines,,,629.5078995554477,1.0,8.0,29.0,1.0,0.0,20945.01141258676,4.439394251284194,1.0,ok,37.0,20888.0,30562.0,10515.0,514.8333333333334,393.1666666666667,1358.0,1263.0,1358.0,0.0,0.3112958564264977,1.0000000013357656e-06,1.1999999778078627,0.6227405959941378,689.2198122369699,8740.0,8740.0,8740.0,8740.0,2.0,872.0,7382.0,8254.0,,2.0,,169750.0,195.0,2.19,1845.0,2.0,77499.0,89.0,,,,,,,,,,,,,,,50.0,52.0,10.0,52.0,,,3789.0,10854.0,4048.0,11542.0,85.0,1024.0,SAND + RESIN,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,169750.0,1845.0,2.0,195.0,3.0,6249.0,7318.0,1069.0
42165368710000,2016-10-31 00:00:00,2008-06-01,PRODUCING,42165368710000,4216536871,TX,2016-10-31 00:00:00,2008-06-01,8.41615331964408,2016,1,1,False,32.86782342779865,-102.24177574450806,Occidental Oil and Gas,Gaines,4893.0,31996.0,1315.6255341444878,0.0,1.0,2.0,2.0,0.0,-867.0063617833912,-0.1813818426509199,0.0,ok,101.0,90721.0,401441.0,12585.0,377.6666666666667,406.9166666666667,1667.0,1670.3333333333333,1729.0,1.0,0.2436140490919976,0.0213421353899757,1.055834587548616e-06,0.8856017770597738,1116.504854368932,4893.0,4893.0,,,2.0,139.0,4754.0,4893.0,,,,96440.0,,3.01,762.0,,31996.0,,,,164.0,50.0,,,230.0,,2457.0,,175.0,274.0,,,72.0,74.0,13.0,131.0,,,5011.0,18342.0,5127.0,18603.0,95.0,306.0,,,PUMPING,PRODUCING,,SAN ANDRES,CEDAR LAKE,MIDLAND,MIDLAND,MIDLAND NORTH MIDLAND,MIDLAND VERTICAL,PERMIAN,,,,,6.0,2638.0,4275.0,1637.0
42165369270000,2011-12-19 00:00:00,2008-06-01,PRODUCING,42165369270000,4216536927,TX,2011-12-19 00:00:00,2008-06-01,3.5482546201232035,2011,1,1,False,32.89019539852209,-102.9192612457625,XTO Energy/ExxonMobil,Gaines,,,685.2152805134502,0.0,5.0,34.0,12.0,0.0,43404.00556632671,18.002532465493175,1.0,ok,43.0,16851.0,568148.0,15592.0,242.0,200.91666666666663,468.0,487.0,918.0,42.0,0.4125598904859685,1.000000000000029e-06,1.1999999999999995,0.9482961222091656,1157.7134986225894,8000.0,8000.0,7935.0,7935.0,2.0,320.0,7350.0,7670.0,,1.0,,181020.0,566.0,1.91,2255.0,7.0,94699.0,296.0,,,,,,,,,,,,,,,17.0,19.0,10.0,760.0,,,1461.0,5685.0,1704.0,6553.0,85.0,1071.0,SAND + RESIN,,PUMPING,PRODUCING,,CLEAR FORK LOWER,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,181020.0,2255.0,1.0,566.0,3.0,6326.0,7295.0,969.0
42165375070000,2012-05-14 00:00:00,2012-05-01,PRODUCING,42165375070000,4216537507,TX,2012-05-14 00:00:00,2012-05-01,0.0355920602327173,2012,1,1,False,32.885512494884935,-102.92563940362814,XTO Energy/ExxonMobil,Gaines,,,574.7831388316591,1.0,7.0,28.0,12.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,7925.0,7925.0,7879.0,7879.0,2.0,1174.0,6486.0,7660.0,,2.0,,270629.0,231.0,1.7,3799.0,3.0,159562.0,136.0,,,,,,,,,,,,,,,35.0,35.0,,567.0,,,2795.0,10167.0,2795.0,10167.0,99.0,43.0,SAND + RESIN,,PUMPING,PRODUCING,,CLEAR FORK CONSOLIDATED,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,270629.0,3799.0,2.0,231.0,3.0,6202.0,7342.0,1140.0
42165375370000,2012-07-18 00:00:00,2012-07-01,PRODUCING,42165375370000,4216537537,TX,2012-07-18 00:00:00,2012-07-01,0.0465434633812457,2012,1,1,False,32.72411267047525,-102.65066723175826,Pioneer Natural Resources,Gaines,11676.0,1355466.0,15324.38281591162,0.0,0.0,0.0,0.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,7889.0,7889.0,7852.0,7852.0,2.0,1213.0,6464.0,7677.0,,2.0,,1358806.0,1120.0,0.9,36091.0,30.0,1515822.0,1250.0,69.0,,1059.0,1242.0,,,10030.0,972.0,34115.0,609.0,1183.0,904.0,,,87.0,89.0,10.0,466.0,,,5029.0,16502.0,5737.0,19624.0,83.0,1245.0,SAND + RESIN,,PUMPING,PRODUCING,,CLEAR FORK CONSOLIDATED,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,1358806.0,36091.0,2.0,1120.0,3.0,6311.0,7303.0,992.0
42165375650000,2012-06-21 00:00:00,2012-07-01,PRODUCING,42165375650000,4216537565,TX,2012-06-21 00:00:00,2012-07-01,-0.027378507871321,2012,1,1,False,32.95545610126997,-102.818985717916,Occidental Oil and Gas,Gaines,,,706.8334181015958,0.0,2.0,6.0,1.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,2080.0,2080.0,,,2.0,1110.0,6627.0,7737.0,,,,,,,,,,,,,,,,,,,,,,,,,145.0,145.0,,313.0,,,5839.0,20473.0,5839.0,20473.0,100.0,0.0,,,,UNREPORTED,,CLEAR FORK,WASSON 72,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,,,,,3.0,4140.0,5822.0,1682.0
42165375660000,2016-03-23 00:00:00,2012-06-01,PRODUCING,42165375660000,4216537566,TX,2016-03-23 00:00:00,2012-06-01,3.808350444900753,2016,1,1,False,32.95060873355796,-102.81663112541202,Occidental Oil and Gas,Gaines,7945.0,37174.0,881.0871276732171,0.0,1.0,7.0,7.0,0.0,-817.1362784324829,-0.1598111675370775,0.0,ok,46.0,27729.0,104947.0,0.0,387.6666666666667,442.6666666666667,891.0,974.6666666666666,1023.0,2.0,0.4541723666210671,0.0388638850445881,0.0873600038304884,0.8132776752026972,0.0,7926.0,7983.0,7945.0,,2.0,296.0,6641.0,6937.0,,1.0,,120060.0,406.0,2.11,1354.0,5.0,56867.0,192.0,,,,237.0,423.0,872.0,305.0,,2212.0,29.0,43.0,,,,107.0,107.0,,308.0,0.0,,2924.0,10487.0,2924.0,10487.0,100.0,0.0,RESIN ONLY,,PUMPING,PRODUCING,,CLEAR FORK LOWER,WASSON 72,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,120060.0,1354.0,1.0,406.0,4.0,2183.0,7417.0,5234.0
42165376230000,2013-02-26 00:00:00,,INJECTING,42165376230000,4216537623,TX,2013-02-26 00:00:00,,,2013,1,1,True,32.643298322725414,-102.77026772180662,Citation Oil and Gas Corp.,Gaines,7500.0,110544.0,623.2785894460527,1.0,2.0,11.0,4.0,0.0,,,,no_production,,,,,,,,,,,,,,,,7522.0,7522.0,,,2.0,998.0,6150.0,7148.0,,2.0,,120300.0,121.0,0.68,4211.0,4.0,176862.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SAND + RESIN,,,INJECTING,II,CLEAR FORK LOWER,"ROBERTSON, N.",PERMIAN OTHER,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM ALL,PERMIAN,120300.0,4211.0,2.0,121.0,3.0,5848.0,6982.0,1134.0
42165376760000,2013-03-07 07:46:00,2013-03-01,PRODUCING,42165376760000,4216537676,TX,2013-03-07 07:46:00,2013-03-01,0.0164271047227926,2013,1,1,False,32.89351029752913,-102.92360038699942,XTO Energy/ExxonMobil,Gaines,7789.5,310493.0,503.0735045498156,2.0,10.0,29.0,11.0,0.0,,,,insufficient_history,,,,,,,,,,,,,,,,7890.0,7890.0,7838.0,7838.0,2.0,1226.0,6428.0,7654.0,,2.0,,612745.0,500.0,0.97,14979.0,12.0,629106.0,513.0,128.0,,309.0,2879.0,2990.0,,2628.0,,19062.0,120.0,,2382.0,,,35.0,35.0,,500.0,,,2983.0,10505.0,2983.0,10505.0,93.0,435.0,SAND + RESIN,SUPER LC RCS,PUMPING,PRODUCING,,CLEAR FORK CONSOLIDATED,RUSSELL (CLEARFORK CONSOLIDATED,PERMIAN OTHER,TEXAS SHELF,TEXAS SHELF,TEXAS SHELF ALL,PERMIAN,612745.0,14979.0,2.0,500.0,3.0,6249.0,7340.0,1091.0
